0, 0, -1, 0, 0, 10, 10, // pimg[0]
5, 0, 0, 0, 0, 10, 10, // pimg[5]
34, 0, 0, 0, 0, 10, 10, // pimg[34]
8, 0, 0, 0, 0, 10, 10, // pimg[8]
1, 0, 0, 0, 0, 10, 10, // pimg[1]
9, 0, 0, 397, 0, 10, 10, // pimg[9]
17, 0, 0, 0, 0, 10, 10, // pimg[17]
18, 0, 0, 0, 0, 10, 10, // pimg[18]
19, 0, 0, 0, 0, 10, 10, // pimg[19]
20, 0, 0, 0, 0, 10, 10, // pimg[20]
21, 0, 0, 0, 0, 10, 10, // pimg[21]
22, 0, 0, 0, 0, 10, 10, // pimg[22]
23, 0, 0, 0, 0, 10, 10, // pimg[23]
2, 0, 0, 0, 0, 10, 10, // pimg[2]
35, 0, 0, 0, 0, 10, 10, // pimg[35]
4, 0, 0, 0, 0, 10, 10, // pimg[4]
33, 0, 0, 0, 0, 10, 10, // pimg[33]
24, 0, 0, 0, 0, 10, 10, // pimg[24]
25, 0, 0, 0, 0, 10, 10, // pimg[25]
26, 0, 0, 0, 0, 10, 10, // pimg[26]
27, 0, 0, 0, 0, 10, 10, // pimg[27]
28, 0, 0, 0, 0, 10, 10, // pimg[28]
29, 0, 0, 0, 0, 10, 10, // pimg[29]
30, 0, 0, 0, 0, 10, 10, // pimg[30]
319, 0, 0, 0, 0, 10, 10, // pimg[319]
320, 0, 0, 0, 0, 10, 10, // pimg[320]
321, 0, 0, 0, 0, 10, 10, // pimg[321]
322, 0, 0, 0, 0, 10, 10, // pimg[322]
0, 0, -250, 0, 0, 10, 10, // pimg[0]
0, 0, 0, 0, 0, 10, 10, // pimg[0]
38, -14, -82, 0, 0, 10, 10, // pimg[38]
39, -16, -83, 0, 0, 10, 10, // pimg[39]
40, -15, -83, 0, 0, 10, 10, // pimg[40]
41, -18, -84, 0, 0, 10, 10, // pimg[41]
42, -23, -82, 0, 0, 10, 10, // pimg[42]
43, -22, -84, 0, 0, 10, 10, // pimg[43]
44, -20, -86, 0, 0, 10, 10, // pimg[44]
45, -20, -86, 0, 0, 10, 10, // pimg[45]
46, -20, -86, 0, 0, 10, 10, // pimg[46]
47, -20, -86, 0, 0, 10, 10, // pimg[47]
