148, 20, 8, 0, 0, 10, 10, // pimg[148]
16, 0, 0, 0, 0, 10, 10, // pimg[16]
36, 216, 6, 0, 0, 10, 10, // pimg[36]
148, 20, 8, 0, 0, 10, 10, // pimg[148]
17, 0, 0, 0, 0, 10, 10, // pimg[17]
36, 216, 6, 0, 0, 10, 10, // pimg[36]
62, -207, -264, 0, 0, 10, 10, // pimg[62]
67, 187, -281, 0, 0, 10, 10, // pimg[67]
226, -474, -326, 0, 0, 10, 10, // pimg[226]
101, -379, -155, 0, 0, 10, 10, // pimg[101]
99, -58, -296, 0, 0, 10, 10, // pimg[99]
149, -360, -135, 0, 0, 10, 10, // pimg[149]
149, -360, -69, 0, 0, 10, 10, // pimg[149]
149, -360, -5, 0, 0, 10, 10, // pimg[149]
67, 438, -334, 0, 0, 10, 10, // pimg[67]
112, 0, 0, 0, 0, 10, 10, // pimg[112]
92, 0, 0, 0, 0, 10, 10, // pimg[92]
87, 73, 7, 0, 0, 10, 10, // pimg[87]
89, 78, 10, 0, 6, 10, 10, // pimg[89]
88, 71, 5, 0, 0, 10, 10, // pimg[88]
91, 73, 43, 0, 7, 10, 10, // pimg[91]
90, 79, 45, 0, 7, 10, 10, // pimg[90]
95, 159, 10, 0, 0, 10, 10, // pimg[95]
96, 159, 45, 0, 7, 10, 10, // pimg[96]
93, 12, 6, 0, 0, 10, 10, // pimg[93]
94, 8, 4, 0, 0, 10, 10, // pimg[94]
60, 230, 25, 0, 0, 10, 10, // pimg[60]
51, 261, 26, 0, 8, 10, 10, // pimg[51]
170, 210, 49, 0, 7, 10, 10, // pimg[170]
60, 242, 53, 0, 7, 10, 10, // pimg[60]
51, 261, 54, 0, 14, 10, 10, // pimg[51]
170, 3, 49, 0, 0, 10, 10, // pimg[170]
202, 37, 54, 0, 0, 10, 10, // pimg[202]
50, 53, 54, 0, 18, 10, 10, // pimg[50]
78, -63, 0, 0, 0, 10, 10, // pimg[78]
148, -472, 14, 0, 0, 10, 10, // pimg[148]
16, -479, 7, 0, 0, 10, 10, // pimg[16]
148, -262, 14, 0, 0, 10, 10, // pimg[148]
17, -271, 7, 0, 0, 10, 10, // pimg[17]
34, -25, -13, 0, 0, 10, 10, // pimg[34]
35, -60, -24, 0, 0, 10, 10, // pimg[35]
63, 0, 0, 0, 0, 10, 10, // pimg[63]
66, 22, 70, 0, 10, 10, 10, // pimg[66]
65, 0, 0, 0, 0, 10, 10, // pimg[65]
103, 20, 11, 0, 0, 10, 10, // pimg[103]
114, -432, -264, 0, 0, 10, 10, // pimg[114]
116, -409, -129, 0, 0, 10, 10, // pimg[116]
116, -274, -129, 0, 0, 10, 10, // pimg[116]
116, -138, -129, 0, 0, 10, 10, // pimg[116]
116, -3, -128, 0, 0, 10, 10, // pimg[116]
116, 131, -129, 0, 0, 10, 10, // pimg[116]
116, 263, -129, 0, 0, 10, 10, // pimg[116]
118, -252, -118, 0, 0, 10, 10, // pimg[118]
119, -128, -116, 0, 0, 10, 10, // pimg[119]
120, -383, -110, 0, 0, 10, 10, // pimg[120]
121, 15, -116, 0, 0, 10, 10, // pimg[121]
122, 143, -119, 0, 0, 10, 10, // pimg[122]
123, 271, -123, 0, 0, 10, 10, // pimg[123]
115, -408, -130, 0, 0, 10, 10, // pimg[115]
115, -273, -130, 0, 0, 10, 10, // pimg[115]
115, -137, -130, 0, 0, 10, 10, // pimg[115]
115, -3, -129, 0, 0, 10, 10, // pimg[115]
115, 131, -130, 0, 0, 10, 10, // pimg[115]
115, 264, -130, 0, 0, 10, 10, // pimg[115]
67, 388, -282, 0, 0, 10, 10, // pimg[67]
117, -403, -160, 0, 0, 10, 10, // pimg[117]
117, -269, -160, 0, 0, 10, 10, // pimg[117]
117, -134, -160, 0, 0, 10, 10, // pimg[117]
117, 1, -160, 0, 0, 10, 10, // pimg[117]
117, 134, -160, 0, 0, 10, 10, // pimg[117]
117, 267, -160, 0, 0, 10, 10, // pimg[117]
117, 267, -195, 0, 0, 10, 10, // pimg[117]
105, -420, -157, 0, 0, 10, 10, // pimg[105]
105, -284, -157, 0, 0, 10, 10, // pimg[105]
105, -150, -157, 0, 0, 10, 10, // pimg[105]
104, -14, -157, 0, 0, 10, 10, // pimg[104]
104, 120, -157, 0, 0, 10, 10, // pimg[104]
104, 254, -157, 0, 0, 10, 10, // pimg[104]
105, 251, -192, 0, 0, 10, 10, // pimg[105]
111, -479, -329, 0, 0, 10, 10, // pimg[111]
100, -64, -318, 0, 0, 10, 10, // pimg[100]
67, 416, -336, 0, 0, 10, 10, // pimg[67]
229, -429, 52, 0, 0, 10, 10, // pimg[229]
160, 29, -231, 0, 0, 10, 10, // pimg[160]
162, -377, -137, 0, 0, 10, 10, // pimg[162]
164, 19, -133, 0, 0, 10, 10, // pimg[164]
161, 225, -239, 0, 0, 10, 10, // pimg[161]
165, 218, -135, 0, 0, 10, 10, // pimg[165]
166, -374, -45, 0, 0, 10, 10, // pimg[166]
163, -169, -135, 0, 0, 10, 10, // pimg[163]
167, -174, -37, 0, 0, 10, 10, // pimg[167]
168, 16, -49, 0, 0, 10, 10, // pimg[168]
169, 228, -36, 0, 0, 10, 10, // pimg[169]
203, -348, -223, 0, 0, 10, 10, // pimg[203]
113, 0, 0, 0, 0, 10, 10, // pimg[113]
124, 73, 17, 0, 0, 10, 10, // pimg[124]
150, 0, 0, 0, 0, 10, 10, // pimg[150]
104, 25, 17, 0, 0, 10, 10, // pimg[104]
151, 0, 0, 0, 0, 10, 10, // pimg[151]
105, 25, 17, 0, 0, 10, 10, // pimg[105]
84, -493, -145, 0, 0, 10, 10, // pimg[84]
75, 31, -104, 0, 13, 10, 10, // pimg[75]
39, -231, -104, 0, 17, 10, 10, // pimg[39]
83, -202, -145, 0, 0, 10, 10, // pimg[83]
75, -32, -104, 0, 13, 10, 10, // pimg[75]
67, 177, -166, 0, 0, 10, 10, // pimg[67]
79, -159, -104, 0, 12, 10, 10, // pimg[79]
153, -150, -99, 0, 0, 10, 10, // pimg[153]
69, -2, -61, 0, 0, 10, 10, // pimg[69]
70, -63, -61, 0, 0, 10, 10, // pimg[70]
112, 0, 0, 0, 0, 10, 10, // pimg[112]
110, -279, -107, 0, 0, 10, 10, // pimg[110]
103, -231, 16, 0, 0, 10, 10, // pimg[103]
92, 0, 0, 0, 0, 10, 10, // pimg[92]
87, 73, 7, 0, 0, 10, 10, // pimg[87]
95, 92, 10, 0, 0, 10, 10, // pimg[95]
89, 78, 10, 0, 6, 10, 10, // pimg[89]
88, 71, 5, 0, 0, 10, 10, // pimg[88]
93, 12, 6, 0, 0, 10, 10, // pimg[93]
94, 8, 4, 0, 0, 10, 10, // pimg[94]
60, 230, 25, 0, 0, 10, 10, // pimg[60]
51, 261, 26, 0, 8, 10, 10, // pimg[51]
36, 289, 17, 0, 0, 10, 10, // pimg[36]
147, -82, -32, 0, 0, 10, 10, // pimg[147]
147, 22, -32, 0, 0, 10, 10, // pimg[147]
37, 35, -16, 0, 0, 10, 10, // pimg[37]
38, -68, -19, 0, 0, 10, 10, // pimg[38]
147, -29, -32, 0, 0, 10, 10, // pimg[147]
37, -16, -16, 0, 0, 10, 10, // pimg[37]
203, -374, 73, 0, 0, 10, 10, // pimg[203]
159, -410, 65, 0, 0, 10, 10, // pimg[159]
186, -336, 114, 0, 0, 10, 10, // pimg[186]
160, -409, 66, 0, 0, 10, 10, // pimg[160]
187, -353, 115, 0, 0, 10, 10, // pimg[187]
161, -415, 58, 0, 0, 10, 10, // pimg[161]
188, -346, 116, 0, 0, 10, 10, // pimg[188]
162, -412, 64, 0, 0, 10, 10, // pimg[162]
189, -312, 115, 0, 0, 10, 10, // pimg[189]
163, -394, 61, 0, 0, 10, 10, // pimg[163]
190, -425, 117, 0, 0, 10, 10, // pimg[190]
191, -339, 117, 0, 0, 10, 10, // pimg[191]
164, -413, 69, 0, 0, 10, 10, // pimg[164]
192, -333, 114, 0, 0, 10, 10, // pimg[192]
165, -415, 67, 0, 0, 10, 10, // pimg[165]
193, -311, 116, 0, 0, 10, 10, // pimg[193]
166, -423, 58, 0, 0, 10, 10, // pimg[166]
194, -366, 117, 0, 0, 10, 10, // pimg[194]
167, -411, 69, 0, 0, 10, 10, // pimg[167]
195, -340, 115, 0, 0, 10, 10, // pimg[195]
168, -417, 58, 0, 0, 10, 10, // pimg[168]
196, -340, 115, 0, 0, 10, 10, // pimg[196]
169, -409, 68, 0, 0, 10, 10, // pimg[169]
197, -353, 116, 0, 0, 10, 10, // pimg[197]
102, -69, -19, 0, 0, 10, 10, // pimg[102]
151, -111, 0, 0, 0, 10, 10, // pimg[151]
104, -88, 17, 0, 0, 10, 10, // pimg[104]
151, -111, 0, 0, 0, 10, 10, // pimg[151]
105, -88, 17, 0, 0, 10, 10, // pimg[105]
114, -432, -264, 0, 0, 10, 10, // pimg[114]
174, -269, -124, 0, 15, 10, 10, // pimg[174]
175, -134, -126, 0, 15, 10, 10, // pimg[175]
173, -403, -124, 0, 15, 10, 10, // pimg[173]
176, 1, -124, 0, 15, 10, 10, // pimg[176]
177, 136, -124, 0, 15, 10, 10, // pimg[177]
178, 268, -124, 0, 15, 10, 10, // pimg[178]
115, -408, -130, 0, 0, 10, 10, // pimg[115]
115, -273, -130, 0, 0, 10, 10, // pimg[115]
115, -137, -130, 0, 0, 10, 10, // pimg[115]
115, -3, -129, 0, 0, 10, 10, // pimg[115]
115, 131, -130, 0, 0, 10, 10, // pimg[115]
115, 264, -130, 0, 0, 10, 10, // pimg[115]
67, 388, -282, 0, 0, 10, 10, // pimg[67]
117, -403, -160, 0, 0, 10, 10, // pimg[117]
117, -269, -160, 0, 0, 10, 10, // pimg[117]
117, -134, -160, 0, 0, 10, 10, // pimg[117]
117, 1, -160, 0, 0, 10, 10, // pimg[117]
117, 134, -160, 0, 0, 10, 10, // pimg[117]
117, 267, -160, 0, 0, 10, 10, // pimg[117]
71, -159, -64, 0, 0, 10, 10, // pimg[71]
72, -126, -47, 0, 0, 10, 10, // pimg[72]
71, -159, -64, 0, 0, 10, 10, // pimg[71]
73, -144, -47, 0, 0, 10, 10, // pimg[73]
152, -23, -46, 0, 0, 10, 10, // pimg[152]
183, 0, 0, 0, 0, 10, 10, // pimg[183]
213, 0, 0, 0, 0, 10, 10, // pimg[213]
204, 21, -220, 0, 0, 10, 10, // pimg[204]
206, -181, -220, 0, 0, 10, 10, // pimg[206]
